484,77,99,75,65,64,82,41,34,70,22
902,35,81,28,37,69,86,25,36,17,81
524,12,47,3,67,10,8,5,2,38,14
251,8,99,57,1,32,77,32,85,91,69
206,10,89,36,6,25,22,83,18,91,27
160,86,95,73,4,87,26,39,59,28,59
538,18,60,64,58,79,30,22,12,89,3
519,19,97,13,27,40,45,89,83,96,72
237,85,70,15,80,59,41,94,29,18,41
812,70,62,25,66,18,100,1,26,49,16
547,35,78,98,39,40,28,29,82,30,81
320,33,36,5,37,87,61,61,36,2,60
81,80,9,87,63,63,28,63,62,73,99
836,59,38,17,33,2,11,71,19,48,76
368,83,4,17,59,61,70,98,29,56,100
352,32,79,74,20,20,47,54,1,69,15
765,4,33,79,25,82,40,49,24,50,33
665,52,81,97,69,46,47,2,78,58,4
920,52,90,58,86,69,7,91,41,11,74
586,46,41,87,10,1,93,99,63,78,2
134,56,8,83,6,56,16,20,68,56,28
880,65,44,26,53,27,67,78,43,94,38
272,15,97,46,92,73,52,56,44,52,47
578,7,19,78,69,21,56,64,47,57,52
719,14,96,22,10,90,29,28,90,8,78
34,19,11,37,50,15,81,74,67,14,5
999,37,54,4,16,69,58,11,54,53,26
698,20,6,45,38,53,7,45,85,69,32
999,57,67,67,47,41,28,24,71,58,42
74,23,79,62,36,63,85,28,86,42,9
361,10,24,18,75,14,63,97,37,31,4
833,70,100,99,22,4,23,3,16,86,77
484,61,81,18,25,11,64,25,56,28,16
874,20,16,57,59,97,8,96,24,88,67
576,13,76,89,40,100,15,17,94,32,75
38,8,38,56,13,92,74,25,95,16,58
77,91,20,98,14,7,86,94,81,83,60
1000,22,81,23,36,9,25,35,79,37,49
317,19,3,82,10,60,84,55,52,46,30
66,64,97,15,61,13,42,87,78,100,98
4,8,57,95,31,72,80,97,9,78,40
418,78,49,86,28,74,58,46,54,82,54
310,91,49,61,33,86,10,71,70,19,92
431,22,28,38,74,80,3,29,52,91,27
52,50,47,34,86,5,42,33,30,51,57
638,36,80,50,91,58,7,44,32,3,88
571,73,96,99,52,75,80,55,93,30,55
906,30,54,71,9,97,9,53,42,36,32
612,18,99,50,88,91,71,92,52,13,12
931,58,36,12,68,28,73,23,9,36,34
728,78,35,11,70,40,51,76,29,88,47
819,89,88,95,11,55,73,6,87,79,86
165,38,6,48,91,64,76,8,6,2,44
539,84,87,79,64,86,34,61,12,31,61
564,67,81,95,37,83,18,6,14,25,82
106,74,24,61,91,94,72,92,92,70,4
636,35,57,58,51,43,88,96,84,55,80
716,33,34,74,84,95,70,76,17,82,84
753,5,45,79,33,56,20,15,47,30,87
267,77,55,32,65,65,7,70,90,75,43
833,10,68,100,98,68,13,61,64,30,69
607,48,33,82,89,70,5,23,87,99,40
994,64,28,98,20,100,35,42,49,60,39
282,48,77,69,29,21,93,57,93,83,78
902,96,59,100,64,36,83,59,18,91,32
151,99,17,17,10,78,88,74,36,86,47
436,81,88,25,24,20,63,50,85,22,65
594,98,93,29,83,18,67,20,28,66,68
239,65,52,43,13,47,52,98,92,5,40
242,16,97,21,81,49,62,84,71,71,97
425,13,70,72,39,96,88,29,24,7,85
142,24,38,53,79,40,93,61,22,23,23
549,28,42,45,23,60,7,45,15,81,17
797,80,55,67,54,51,17,47,81,50,59
857,14,1,58,38,70,1,59,66,4,77
384,40,4,25,24,47,63,51,58,92,93
91,51,81,83,2,26,22,30,71,50,29
748,2,27,21,64,23,28,14,48,24,62
599,22,54,70,66,32,36,10,24,59,37
848,67,85,74,76,79,1,64,46,69,99
28,71,86,15,42,94,51,94,67,74,90
384,44,2,52,71,35,16,86,9,9,89
258,25,24,17,35,29,96,23,81,17,55
372,79,69,35,29,78,11,53,31,4,60
749,25,3,14,69,49,33,95,8,96,86
416,7,69,50,44,43,69,4,17,10,63
975,34,97,12,10,98,43,32,40,67,14
752,23,78,93,7,7,15,45,57,50,68
438,21,97,23,71,81,93,4,20,6,100
307,87,92,66,65,100,18,57,10,39,17
742,80,90,74,67,15,70,30,15,27,83
168,30,3,3,3,58,33,96,49,7,26
558,4,79,53,23,41,48,71,93,34,67
719,66,35,42,58,46,99,30,2,75,100
737,47,54,49,37,64,4,85,89,42,87
131,71,20,92,24,75,80,96,40,55,96
30,43,91,28,97,42,2,19,56,13,23
342,82,86,27,60,83,41,73,54,62,2
141,47,97,2,53,85,14,16,38,43,19
346,98,34,41,92,53,26,32,67,67,34
524,90,93,42,45,68,49,7,12,54,24
867,96,47,100,95,44,50,44,54,76,80
105,53,30,82,83,9,40,23,94,72,22
793,61,21,48,58,89,31,40,62,91,48
232,50,35,64,4,83,41,87,29,63,99
779,35,7,8,14,7,13,35,67,36,47
550,98,89,9,21,54,1,2,35,72,1
493,78,36,15,66,70,93,1,24,71,2
249,6,85,63,25,88,23,9,55,35,51
318,54,60,30,87,51,50,39,39,75,76
561,69,29,49,43,94,14,23,12,26,98
524,61,10,12,90,41,55,4,45,47,8
680,3,30,3,12,62,49,52,49,82,33
338,71,32,35,46,8,8,15,76,94,97
472,49,77,71,86,52,35,84,40,28,4
84,84,31,2,87,59,66,69,56,62,34
484,36,59,43,49,1,70,64,64,25,32
718,66,63,71,72,26,88,95,34,80,50
106,24,49,84,36,3,61,38,28,84,52
957,68,70,24,58,61,37,95,75,28,50
568,31,59,11,68,62,33,41,66,92,92
232,2,83,92,3,36,19,79,34,23,63
856,43,46,58,12,20,86,97,15,34,91
806,15,33,7,4,43,84,14,80,58,49
637,51,90,39,14,69,14,95,6,44,13
159,57,29,27,94,7,98,72,51,32,98
921,7,52,3,18,65,67,6,69,74,77
15,98,11,99,83,43,29,70,32,71,5
597,18,53,17,84,35,45,45,10,53,80
784,51,36,90,78,17,81,78,20,96,27
636,15,51,75,93,8,92,24,61,41,54
452,28,54,8,21,5,67,23,66,19,26
178,51,72,6,61,55,97,43,21,14,8
108,68,12,39,73,87,61,25,41,60,99
131,16,77,14,95,62,56,31,61,44,92
806,48,97,52,37,19,65,2,12,7,46
981,86,70,29,50,39,49,34,12,58,23
968,69,9,99,83,62,97,29,58,30,24
823,68,47,81,29,69,51,16,62,44,42
889,68,7,62,8,80,23,60,80,18,27
137,54,67,39,100,93,31,22,59,82,30
249,95,65,98,12,77,95,66,90,1,29
518,15,61,16,84,80,8,25,39,51,65
712,73,93,77,30,56,35,44,64,6,11
636,49,66,1,42,29,66,39,42,70,60
767,23,32,64,32,53,80,80,60,27,58
103,11,80,32,79,60,18,10,42,69,92
608,20,99,93,96,26,81,77,39,77,27
815,85,100,97,61,24,73,38,5,30,46
490,59,8,15,65,49,28,74,72,10,46
493,66,73,91,95,59,70,37,69,83,17
942,60,5,45,47,21,9,95,6,31,7
648,41,82,92,3,84,29,32,34,71,56
334,7,90,90,43,82,59,91,77,30,3
266,40,68,76,6,37,26,68,46,16,10
452,80,97,72,4,37,55,56,37,64,51
878,59,78,28,93,16,14,7,85,1,50
59,84,16,75,23,52,79,56,61,52,63
94,24,49,72,15,29,19,82,24,89,19
411,50,97,53,51,37,60,94,17,88,41
476,26,99,85,22,31,7,67,93,32,49
692,62,72,51,88,86,99,37,24,25,76
483,93,64,27,96,81,33,45,35,3,34
519,16,66,5,9,88,30,82,44,13,44
845,60,38,60,33,63,58,66,10,46,89
775,17,73,94,28,24,39,43,93,39,69
922,92,68,48,19,1,20,100,36,77,86
357,21,8,89,71,67,82,54,29,61,3
974,50,47,26,94,77,51,97,47,11,88
371,51,32,68,16,85,51,24,8,8,21
122,65,92,16,34,77,3,71,47,12,91
120,13,5,84,64,49,15,15,76,62,84
32,67,17,34,69,97,57,33,17,62,90
354,19,47,60,51,15,75,65,20,85,42
492,65,87,84,85,81,81,72,93,56,87
706,2,18,29,1,9,2,41,3,92,83
312,80,76,74,76,45,40,59,95,97,5
700,73,96,10,74,29,57,42,80,67,79
744,36,58,36,24,6,44,50,94,15,95
470,40,41,36,65,35,17,24,89,33,75
22,1,55,6,39,78,62,61,29,46,92
8,89,63,40,74,33,69,55,95,72,85
503,24,37,13,76,14,39,56,70,21,31
973,89,93,28,47,53,41,38,44,25,33
672,61,1,89,62,11,73,16,24,47,73
579,18,3,75,94,73,37,28,30,98,75
453,59,27,55,6,94,88,38,51,65,48
417,14,3,4,68,16,9,46,32,86,27
809,44,3,20,100,59,48,35,32,90,90
271,30,82,30,11,80,78,87,99,39,77
649,41,46,96,52,37,91,96,5,11,93
502,54,90,27,55,41,21,97,23,57,30
929,98,67,2,90,78,17,38,77,68,11
660,15,87,48,89,13,3,99,55,97,15
930,53,74,97,2,95,55,98,38,80,25
223,55,75,47,17,92,75,91,13,24,47
143,88,40,61,94,36,6,68,51,100,14
482,29,82,46,15,91,69,8,91,81,93
880,67,51,31,86,20,24,44,81,88,59
697,70,7,50,68,58,63,52,54,26,71
432,87,23,30,35,86,32,25,47,4,24
431,44,32,8,65,24,76,26,32,4,73
188,55,99,61,48,70,31,6,35,49,72
96,20,74,21,31,23,65,51,64,32,97
750,87,97,14,45,4,6,42,41,79,34
8,34,46,33,35,88,58,4,4,47,55
867,80,74,70,93,44,65,2,66,100,94
810,23,68,12,36,77,75,12,91,21,27
969,79,62,97,94,37,54,56,45,57,28
875,11,62,3,16,30,38,11,85,81,78
890,66,33,41,91,85,61,75,38,65,37
594,57,68,53,30,44,98,14,65,26,30
622,7,4,1,86,3,6,72,20,72,95
531,64,5,72,70,56,24,67,86,58,64
728,88,94,23,58,72,70,1,70,71,52
960,48,25,74,47,28,46,2,71,99,48
691,30,59,73,77,90,35,49,77,36,42
862,60,90,57,53,3,87,51,81,84,70
736,18,60,56,2,25,47,86,40,98,16
164,15,76,74,3,88,24,21,5,54,24
147,46,88,39,77,22,57,23,3,9,65
890,38,82,35,9,45,50,91,63,58,17
58,19,35,16,84,40,41,21,46,2,67
530,53,25,1,28,16,61,37,41,42,55
147,71,52,15,6,78,28,2,64,36,45
420,6,14,16,82,75,63,8,31,65,87
84,19,16,94,61,5,80,11,67,75,86
551,66,88,47,28,25,100,87,13,93,12
582,15,59,84,9,21,81,33,20,1,69
768,58,80,12,87,36,15,45,45,21,30
666,87,8,14,17,90,76,80,30,40,51
980,73,99,33,83,41,58,51,19,93,72
1,95,29,26,59,99,42,7,44,80,41
87,94,36,25,95,52,62,85,53,5,28
703,79,40,23,8,82,15,21,11,9,45
637,47,84,11,76,61,64,81,17,58,89
798,67,24,85,42,68,5,82,12,49,50
609,73,36,39,77,78,82,91,80,36,26
137,77,4,75,14,84,2,30,63,80,95
838,53,70,72,8,20,77,83,71,47,6
912,30,21,16,62,87,66,78,72,73,97
828,57,22,12,99,25,24,63,31,61,2
592,39,39,12,87,82,25,81,53,57,8
856,75,56,34,77,97,69,79,68,29,32
507,77,85,78,45,35,59,60,72,50,76
977,56,80,26,68,48,97,68,26,21,55
124,52,63,60,22,42,79,72,59,68,74
507,11,60,8,17,39,88,47,16,34,82
633,24,9,28,17,87,41,68,25,87,46
680,1,39,8,73,90,89,47,91,87,55
292,30,92,8,11,32,17,22,84,72,98
111,44,45,88,17,55,15,91,39,31,20
115,60,11,86,44,9,31,95,13,3,55
664,29,98,54,16,8,6,26,79,19,91
420,36,42,87,8,55,38,34,13,88,53
956,45,69,47,72,92,75,99,77,32,14
84,97,71,64,87,40,60,8,47,18,29
13,21,25,39,74,45,84,11,56,20,24
788,12,49,66,6,49,7,18,37,56,32
128,78,30,25,2,56,2,46,37,1,88
717,19,30,85,65,1,10,45,84,84,5
688,80,29,84,66,33,9,7,83,43,74
316,4,36,45,84,2,80,54,17,52,81
692,62,42,51,84,28,26,79,45,31,7
766,18,80,50,24,37,61,60,57,83,13
5,39,56,70,6,85,63,97,48,75,89
734,29,93,44,67,29,6,66,92,23,62
905,42,40,11,67,53,40,89,34,87,71
36,11,2,32,60,64,95,84,98,9,71
697,33,52,60,98,26,25,98,73,44,25
212,49,3,37,46,53,93,29,94,81,37
520,7,44,93,79,93,48,1,68,68,48
405,12,26,66,58,22,10,4,66,34,100
966,69,38,74,27,56,28,88,77,72,96
843,26,61,100,67,76,63,22,38,73,46
184,4,74,80,62,21,58,28,60,19,90
25,44,45,50,14,75,24,51,97,47,90
653,23,14,12,82,16,25,91,46,37,5
581,94,54,29,27,1,15,11,80,68,93
731,99,22,48,64,58,28,58,26,84,91
979,95,12,84,91,83,69,28,17,5,74
702,19,82,46,16,44,12,42,3,49,65
718,58,76,51,61,16,60,48,44,5,81
591,13,100,56,26,66,68,88,51,68,32
101,2,38,33,48,1,80,91,74,4,47
88,20,82,55,63,50,19,47,31,22,87
777,43,56,35,63,67,33,84,64,58,79
508,70,44,29,44,100,73,7,65,55,57
485,12,36,42,32,62,69,75,22,63,71
300,3,65,23,64,65,63,5,91,50,26
163,37,80,53,61,57,59,14,13,18,59
134,34,76,42,30,80,6,27,45,38,2
289,51,20,5,32,1,78,41,94,40,71
764,6,89,51,96,54,30,70,25,81,42
845,2,98,19,16,1,35,54,72,67,60
532,15,99,21,35,25,12,41,40,10,66
884,63,41,10,94,32,29,44,51,31,84
284,65,88,48,61,96,56,30,79,90,70
145,13,12,59,30,43,38,35,80,94,33
312,69,83,48,70,25,45,17,31,35,50
90,12,78,54,97,61,38,3,10,32,58
150,41,2,73,91,94,2,84,89,29,37
872,24,3,73,6,90,59,78,29,29,22
88,69,2,94,53,12,62,15,93,32,10
898,93,4,7,92,55,58,21,15,31,96
836,58,83,83,24,92,20,80,51,83,28
196,48,1,1,49,69,88,64,55,50,100
759,11,42,21,34,62,30,71,10,11,11
456,8,39,68,77,55,63,65,97,31,38
286,12,53,21,56,74,92,6,80,51,70
473,2,83,67,50,36,65,34,44,59,49
787,80,36,16,88,32,25,13,20,54,12
547,75,39,8,94,83,22,34,80,55,60
406,96,91,68,70,9,87,79,89,9,55
563,43,16,35,63,26,32,64,51,80,97
131,38,4,30,85,34,64,50,60,6,95
34,22,79,81,74,41,28,80,28,97,9
154,59,91,48,14,66,76,50,53,12,87
420,83,57,93,26,100,64,96,10,14,14
122,60,40,43,36,30,7,86,9,61,14
312,7,1,87,75,76,19,47,46,61,46
578,20,55,17,54,80,36,86,75,95,1
52,54,50,75,77,15,96,45,46,95,31
780,42,83,45,27,20,42,77,86,61,96
537,44,4,81,11,14,38,21,69,55,79
129,65,13,58,36,65,10,6,31,33,35
337,66,22,23,55,16,34,27,14,35,91
898,67,19,31,50,24,5,85,28,69,4
507,59,51,83,60,13,77,89,57,19,83
911,85,6,20,73,27,37,96,14,71,61
554,98,3,78,2,49,7,34,62,32,93
697,90,30,100,51,10,91,70,62,55,14
148,12,84,19,62,87,99,63,80,77,25
322,13,35,55,88,60,56,80,69,81,8
592,86,95,22,62,99,76,41,39,44,59
972,61,11,39,28,63,24,53,72,39,8
46,3,88,1,76,35,66,76,42,4,40
608,33,86,79,92,75,17,79,85,74,44
587,2,14,37,59,39,4,60,51,5,77
490,40,46,72,50,72,25,52,73,51,92
470,69,49,97,34,13,60,38,24,48,1
4,13,42,72,19,59,75,20,55,46,90
410,20,74,10,77,49,86,73,45,17,97
502,80,40,3,78,93,63,35,99,40,69
861,49,7,66,95,38,89,13,26,57,37
929,53,27,76,2,36,27,87,42,16,70
682,42,11,96,95,97,100,39,87,16,32
541,76,28,64,79,92,32,94,96,42,32
592,3,15,81,76,97,96,92,77,25,58
135,18,81,62,45,45,74,76,87,55,24
226,75,45,38,23,71,24,100,1,42,94
280,86,14,43,55,1,8,51,3,73,72
224,85,65,54,82,65,65,32,48,84,20
190,98,21,50,59,54,90,75,55,38,71
242,67,74,96,16,66,23,74,71,54,44
458,92,91,57,22,44,99,98,100,81,34
779,52,2,52,87,5,95,49,71,100,14
106,23,52,10,46,92,98,69,1,36,46
167,11,14,12,65,87,42,52,76,16,23
802,98,93,48,20,80,10,20,65,59,21
730,8,57,70,89,66,96,39,64,1,42
145,64,88,4,21,15,35,90,70,65,39
999,46,20,45,21,25,24,53,67,40,1
320,1,70,38,64,54,63,16,59,95,55
861,14,96,48,44,22,72,41,55,87,88
59,13,79,97,68,10,29,65,20,95,10
636,53,10,38,44,24,93,79,43,71,5
726,35,65,71,27,44,86,33,40,69,66
470,12,8,67,97,83,94,57,46,50,14
410,91,74,65,10,15,66,47,33,7,78
805,7,49,67,57,9,50,25,35,81,73
848,58,59,48,31,78,34,18,25,70,24
541,47,62,44,40,14,39,41,67,3,8
954,96,27,86,6,65,3,52,52,95,42
828,65,29,30,75,62,17,92,52,1,95
949,42,77,79,47,92,5,63,46,27,55
365,64,13,97,59,69,2,44,78,30,75
780,35,72,28,93,93,8,57,83,31,3
15,71,79,95,21,25,28,49,54,18,17
964,89,5,92,60,18,9,44,39,84,95
959,7,68,93,30,38,73,13,71,64,97
537,39,2,49,80,13,32,11,30,36,84
87,62,62,66,13,38,29,71,23,12,41
277,100,48,71,99,5,67,85,3,87,27
48,43,3,82,31,51,63,72,53,75,30
301,44,48,79,28,76,40,65,39,79,99
762,35,97,40,55,100,56,36,78,14,24
233,61,7,100,88,12,13,98,65,62,49
348,41,70,71,58,66,27,85,35,53,100
887,82,27,93,69,92,24,59,64,6,29
116,8,47,100,34,39,35,47,77,81,76
791,18,35,30,7,89,96,76,43,79,95
956,43,12,70,19,54,65,54,46,53,21
490,29,32,21,11,7,49,8,97,93,35
302,60,38,9,17,56,58,53,94,63,97
602,66,53,92,36,64,41,67,90,67,43
208,1,95,81,32,22,98,45,39,69,48
817,55,20,59,86,50,43,14,11,33,22
692,83,25,52,38,7,2,71,73,52,47
159,43,4,8,39,28,31,13,59,68,93
796,80,84,82,81,42,66,65,78,40,69
265,91,54,89,5,32,82,3,99,60,60
480,23,14,4,44,10,54,20,16,100,33
715,70,89,50,21,51,79,95,18,13,77
137,87,7,66,23,54,21,39,7,29,70
221,68,14,60,48,19,2,98,80,30,56
408,78,83,19,29,2,98,59,31,64,75
271,54,46,10,53,97,83,98,85,11,16
289,47,26,7,64,57,1,80,20,60,39
273,86,38,44,39,56,4,85,50,93,49
108,61,13,72,4,71,85,48,83,88,91
322,56,13,81,67,22,3,2,80,29,82
70,68,31,42,30,92,16,51,76,15,60
144,89,88,96,94,97,95,64,39,78,91
159,28,35,24,35,90,92,67,37,32,33
359,34,17,64,61,89,60,22,37,10,35
386,24,9,73,57,90,8,67,22,92,47
188,57,72,22,67,5,97,100,33,69,41
996,64,71,80,61,82,50,99,73,77,8
574,84,66,86,96,21,99,100,67,32,77
899,11,36,59,51,42,51,19,51,35,36
542,42,2,68,8,87,58,92,23,37,74
173,46,81,12,33,62,79,19,83,6,45
945,6,11,5,47,59,5,94,38,54,7
619,92,36,17,11,25,82,20,62,72,22
34,99,64,56,46,23,89,31,11,34,27
194,98,64,20,72,15,66,91,11,60,36
210,21,60,68,64,76,93,98,5,43,54
255,56,82,100,35,94,100,17,21,58,94
265,38,45,49,93,12,42,47,53,95,65
286,20,82,89,61,23,27,17,39,32,16
553,8,76,50,34,44,63,55,44,35,23
256,23,32,80,13,1,8,41,80,99,1
445,59,56,14,45,56,33,46,87,93,52
219,100,99,95,27,54,41,6,36,74,18
924,71,89,55,14,30,25,84,83,90,72
945,37,96,3,64,22,70,20,72,16,51
556,88,28,43,11,5,71,35,77,8,34
962,72,19,86,25,12,34,48,47,86,18
138,8,68,50,85,76,41,84,90,65,30
600,26,98,45,27,3,44,85,40,89,2
441,91,15,17,42,59,45,38,4,1,94
445,5,36,48,59,41,31,63,81,83,9
90,54,81,89,35,83,99,74,24,51,17
23,59,98,100,99,31,97,86,20,18,32
41,50,73,23,60,6,49,50,57,57,35
409,42,81,33,22,17,75,3,53,74,94
325,61,34,31,43,78,68,25,49,27,2
40,1,47,26,56,24,45,20,32,46,81
722,30,82,50,1,68,15,68,89,39,8
741,82,86,20,16,2,54,79,60,27,86
40,72,76,44,41,19,67,33,15,62,43
794,12,39,53,54,37,86,12,73,70,48
931,56,54,75,2,84,20,59,80,68,33
507,24,30,83,67,92,9,88,24,73,13
886,42,74,35,40,97,12,13,14,93,77
260,77,39,15,81,18,27,20,75,4,35
632,70,72,17,26,18,34,42,69,48,5
231,93,71,90,81,85,18,76,11,74,16
702,7,98,21,1,81,39,33,67,63,31
544,76,6,81,19,56,95,84,95,48,34
872,8,7,41,31,39,52,45,85,96,4
130,87,100,38,64,31,73,37,53,89,55
428,59,95,32,74,8,96,58,9,98,69
155,13,85,11,12,21,64,89,57,75,29
455,80,69,33,76,82,86,32,14,44,60
396,15,39,67,42,43,40,88,85,72,22
807,26,92,27,34,29,38,8,47,3,93
832,61,63,1,92,22,96,51,23,81,97
262,56,96,31,48,51,84,97,67,95,3
222,82,23,79,72,41,69,7,82,51,28
132,35,23,88,78,8,51,30,99,29,96
924,46,96,44,10,53,2,98,92,22,37
707,41,74,15,95,84,54,8,71,79,83
211,88,80,39,7,62,2,24,60,53,38
410,88,39,19,79,73,72,80,82,24,39
948,32,7,65,42,84,34,2,39,50,90
246,50,9,85,60,96,36,42,67,42,16
406,68,5,80,85,44,20,26,72,72,25
438,57,80,78,55,62,23,91,84,45,7
208,57,8,89,68,11,61,52,67,51,51
434,4,52,44,23,64,77,60,3,11,16
541,100,52,80,30,32,62,22,13,100,52
128,10,56,52,6,36,44,9,90,8,62
667,35,30,41,10,13,63,16,75,20,62
81,81,78,58,95,49,12,5,80,19,38
780,1,89,18,24,2,79,33,89,56,82
500,27,42,23,80,68,55,3,69,28,99
509,28,10,73,3,86,97,32,98,67,81
609,83,51,70,45,81,83,9,56,18,88
607,46,94,43,39,60,52,45,44,7,70
257,97,56,82,98,90,28,61,72,40,85
802,88,95,79,42,10,75,70,50,49,63
98,88,39,4,40,30,82,85,16,23,49
953,48,31,92,69,49,18,26,2,10,10
66,33,86,19,52,76,38,81,20,8,78
91,24,86,62,91,43,45,76,17,52,61
971,13,45,34,69,45,4,71,69,61,33
646,74,98,5,34,99,51,69,54,28,60
335,12,65,65,2,64,67,83,11,36,28
247,87,25,53,21,16,92,18,27,42,100
195,8,46,65,61,67,37,29,30,66,61
819,19,49,74,47,85,69,29,70,72,14
138,39,51,62,22,88,100,17,36,28,58
507,91,40,64,10,2,23,34,31,100,27
412,11,84,82,52,86,63,17,49,59,21
942,57,97,80,9,58,3,24,39,54,29
930,49,19,27,62,16,59,68,7,51,60
201,30,8,27,34,66,97,77,93,84,28
504,59,34,15,68,49,29,75,2,8,41
724,53,45,25,87,81,30,37,10,21,94
34,26,25,46,7,13,22,24,52,75,99
440,60,80,47,69,98,20,51,65,74,15
298,57,24,14,97,90,52,62,5,63,85
20,24,49,73,99,1,42,65,72,1,45
723,96,96,91,36,78,1,27,89,60,6
50,22,35,2,37,96,85,3,86,3,49
928,90,30,15,24,46,49,67,91,49,12
659,61,56,52,53,27,3,14,84,31,50
513,37,15,93,6,99,40,35,67,21,7
738,79,48,28,31,99,96,10,36,4,33
311,5,21,28,82,45,9,78,82,22,22
240,98,63,89,57,54,31,60,34,4,97
530,8,7,21,80,56,6,65,82,55,95
162,32,21,90,26,99,56,5,11,15,84
406,46,49,2,52,25,18,78,77,37,7
609,73,20,52,16,80,74,16,97,71,78
494,64,27,6,22,68,61,79,16,80,57
278,41,75,39,53,8,70,15,91,49,4
282,8,5,94,41,12,71,86,63,93,48
218,33,28,81,24,26,97,15,42,68,96
392,11,30,21,10,25,6,39,89,88,79
794,97,32,80,67,7,50,14,40,86,36
514,72,8,62,10,70,75,79,18,2,6
273,95,45,66,98,84,82,6,56,16,51
430,51,37,36,77,64,13,59,55,35,64
73,10,39,86,35,50,72,4,77,64,76
802,42,43,83,55,16,86,26,16,79,14
759,56,34,96,28,91,30,42,25,8,20
785,74,78,10,97,43,11,53,79,6,90
722,9,29,83,14,94,50,96,24,70,7
239,14,14,16,63,46,84,99,14,65,16
445,17,18,48,16,60,99,52,19,3,82
927,8,21,27,62,59,28,33,19,48,55
28,15,91,52,70,38,9,19,59,47,23
126,84,68,45,76,40,19,3,58,60,27
585,15,26,7,52,94,10,38,35,82,8
799,34,76,49,80,52,99,31,99,16,90
189,27,71,70,41,41,42,46,35,37,18
962,53,97,7,73,83,38,27,14,75,23
269,39,63,85,53,27,87,27,68,35,9
817,87,99,8,12,1,30,42,96,22,86
825,7,30,26,73,50,92,78,93,96,1
363,85,57,96,49,85,7,48,10,88,86
467,36,27,49,50,1,61,27,93,71,9
985,19,26,8,32,93,92,49,28,4,61
54,44,27,64,23,77,79,53,35,86,45
585,49,15,41,76,67,48,17,86,88,73
660,80,83,31,56,26,62,46,70,82,5
982,19,52,89,79,77,81,44,71,81,49
458,78,53,67,70,92,23,93,76,62,6
105,49,33,52,58,2,10,100,31,71,69
723,27,44,87,33,50,70,60,52,18,90
478,75,83,43,36,36,22,80,10,83,96
265,25,52,38,7,94,13,10,19,97,37
121,79,3,47,34,58,42,35,7,45,20
323,76,41,9,14,60,45,31,19,60,99
891,97,26,7,56,60,80,24,50,67,39
299,50,67,72,79,9,39,6,26,40,23
217,59,70,74,91,78,89,63,26,77,6
305,59,29,46,33,100,91,74,69,13,3
341,64,55,36,27,85,66,32,35,24,61
933,84,11,93,69,37,58,28,75,53,85
345,41,19,89,54,41,68,67,50,61,56
383,48,54,4,9,30,76,41,65,3,19
145,61,62,47,25,88,90,57,31,59,20
39,16,61,17,26,83,56,45,93,64,95
668,69,26,39,58,82,57,95,73,39,69
622,75,87,71,14,94,67,16,31,95,93
630,16,10,10,54,82,96,36,33,85,55
636,48,17,98,24,43,80,34,5,90,68
15,25,82,10,70,46,40,43,47,8,46
655,32,48,37,85,47,4,100,82,15,43
53,61,95,37,20,98,20,81,5,42,19
111,22,1,93,56,61,49,3,63,56,71
393,28,9,11,53,61,75,40,72,18,85
839,27,53,25,8,12,84,41,34,58,34
466,60,1,35,22,47,94,12,61,93,85
1,40,89,43,95,52,39,7,37,46,52
803,13,34,44,94,56,59,50,34,15,91
412,8,85,49,52,21,81,96,67,77,85
58,99,80,92,91,60,2,30,52,76,51
21,13,37,33,54,46,42,31,70,45,75
955,55,64,98,92,35,36,99,43,71,63
701,90,97,49,39,38,36,69,14,59,64
621,55,63,39,18,87,95,80,51,30,94
727,53,90,92,50,55,17,91,75,12,76
390,21,3,99,71,93,2,79,80,88,8
820,99,40,100,7,96,41,100,6,12,81
689,66,89,56,61,48,48,74,66,5,97
948,43,19,38,54,22,59,63,40,25,35
406,63,28,79,73,61,49,63,6,43,83
942,44,21,49,34,88,54,96,47,60,63
946,73,28,94,86,59,27,95,36,96,97
112,23,94,82,75,32,90,100,71,59,11
402,97,31,45,70,13,64,74,21,96,92
122,96,92,67,22,17,5,95,21,94,54
618,48,94,57,90,43,44,32,16,74,18
517,48,32,11,62,7,87,18,94,69,54
433,65,69,94,29,29,27,25,7,55,46
395,26,49,13,89,83,45,76,92,90,59
666,90,24,90,60,92,10,83,9,33,3
973,37,38,51,34,56,70,8,11,59,46
885,63,39,27,9,30,83,4,87,12,17
405,71,93,57,7,67,29,90,39,34,47
687,100,32,86,36,70,25,88,32,24,32
199,100,37,75,46,82,52,22,49,3,16
203,99,85,66,36,14,75,66,43,70,76
310,63,43,30,17,71,63,48,59,26,13
850,14,66,39,17,87,22,84,92,79,37
557,78,14,46,89,68,37,78,53,70,13
577,96,85,57,20,43,56,57,54,86,56
124,25,39,64,19,1,77,29,63,66,34
909,64,78,42,51,18,68,8,21,22,37
931,56,34,97,54,49,20,22,39,74,15
765,7,68,40,98,36,85,66,61,42,42
743,38,72,72,40,73,6,42,72,31,51
485,19,79,19,35,11,93,62,95,70,26
972,34,23,44,32,85,53,96,35,88,77
361,59,51,73,28,68,16,80,64,95,52
265,88,15,25,21,94,39,29,93,81,59
300,63,75,53,2,29,73,1,13,7,41
960,18,64,2,11,89,37,68,81,99,98
353,66,31,100,24,66,19,41,79,55,99
999,71,30,39,30,49,5,73,72,96,20
312,78,69,74,16,21,3,37,97,80,68
